point_id,point_name,subbranch,lat,lon,rhyme_modern,chain_slot,slot_type_initial,is_free,onset_class,char,phonetic,note_split,vowel_symbol,vowel_class,reading_layer,mainlayer_flag,combo_validity,zero_type,feature_change
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,好,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,好,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,耗,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,豪,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,壕,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,毫,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,号,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,蠔,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,浩,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,号,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,爊,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,袄,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,懊,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,奥,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,懊,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,豪,S5,*au,0, Ø,澳,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, P,剖,ø,,ø,ø,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, M,某,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, M,亩,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, M,牡,æ,～丹花,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, M,母,o,书面语,o,o,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, M,拇,o,文读保～,o,o,literary,0,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, M,戊,v,,v,v,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, M,茂,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, M,茂,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, M,贸,æ,,æ,æ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, M,贸,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,兜,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,斗,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,抖,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,陡,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,蚪,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,斗,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,偷,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,敨,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,透,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,头,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,投,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,骰,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,豆,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,逗,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,痘,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, T,脰,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, N,楼,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, N,搂,øʏ,书面语,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, N,耧,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, N,娄,øʏ,～门,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, N,搂,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, N,篓,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, N,溇,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, N,漏,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, N,陋,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0,TS,走,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0,TS,奏,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0,TS,凑,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0,TS,叟,øʏ,书面语,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0,TS,嗽,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,勾,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,钩,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,沟,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,狗,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,苟,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,垢,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,枸,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,彀,øʏ,书面语,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,够,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,构,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,购,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,勾,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,抠,øʏ,书面语,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,眍,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,口,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,叩,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,扣,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,寇,øʏ,书面语,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,藕,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,偶,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, K,偶,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,吼,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,侯,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,喉,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,猴,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,瘊,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,後,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,厚,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,后,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,候,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,鲎,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,欧,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,瓯,øʏ,书面语,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,区,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,鸥,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,呕,øʏ,,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,殴,øʏ,书面语,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,沤,øʏ,书面语,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,侯,S4,*əu,0, Ø,怄,øʏ,书面语,øʏ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, P,拜,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, P,排,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, P,�,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, M,埋,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, M,埋,ᴇ,～没,ᴇ,ᴇ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, N,攋,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0,TS*,䍉,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0,TS*,箉,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0,TS*,斋,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0,TS*,豺,ᴇ,,ᴇ,ᴇ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,皆,iɑ,,iɑ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,阶,ɑ,白读,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,稭,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,偕,ɪ,书面语,ɪ,ɪ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,偕,iɑ,,iɑ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,介,ɑ,白读,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,界,ɑ,白读,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,芥,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,尬,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,疥,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,届,ɑ,白读,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,戒,ɑ,白读,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,庎,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,揩,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, K,楷,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, Ø,谐,ɪ,书面语,ɪ,ɪ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, Ø,骇,ᴇ,,ᴇ,ᴇ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, Ø,械,ɪ,,ɪ,ɪ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,皆,S0,*ai,0, Ø,挨,uᴇ,书面语,uᴇ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, P,摆,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, P,派,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, P,牌,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, P,簰,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, P,罢,o,～课,o,o,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, P,罢,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, P,稗,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, M,买,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, M,卖,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, N,奶,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0,TS*,债,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0,TS*,钗,o,,o,o,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0,TS*,钗,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0,TS*,差,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0,TS*,柴,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0,TS*,筛,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0,TS*,洒,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0,TS*,晒,o,,o,o,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, K,佳,iɑ,,iɑ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, K,街,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, K,解,ɑ,白读,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, K,懈,ɪ,书面语,ɪ,ɪ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, K,涯,iɑ,书面语,iɑ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, K,崖,iɑ,书面语,iɑ,diphthong,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, K,捱,,,,,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, Ø,鞋,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, Ø,解,ɑ,白读,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, Ø,解,ɑ,白读,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, Ø,蟹,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, Ø,矮,ɑ,,ɑ,ɑ,main,1,1,none,
SZ01,苏州城区,太湖片-苏沪嘉小片,,,佳,S0,*ai,0, Ø,隘,,,,,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,多,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,拖,a,白读,a,a,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,拖,o,文读,o,o,literary,0,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,他,a,,a,a,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,他,o,其～,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,驼,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,驮,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,陀,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,鸵,,,,,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,沱,,,,,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,舵,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,大,a,文读,a,a,literary,0,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,大,o,白读,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, T,驮,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, N,挪,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, N,哪,a,,a,a,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, N,那,a,,a,a,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, N,罗,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, N,锣,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, N,箩,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, N,萝,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, N,逻,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0,TS,左,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0,TS,佐,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0,TS,搓,,,,,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0,TS,娑,ɔ,,ɔ,ɔ,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,歌,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,哥,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,柯,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,个,a,白读,a,a,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,个,o,文读,o,o,literary,0,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,轲,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,可,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,蛾,a,蚕～,a,a,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,鹅,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,俄,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,娥,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,我,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, K,饿,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, Ø,荷,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, Ø,河,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, Ø,何,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, Ø,荷,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, Ø,贺,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, Ø,阿,o,～胶,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,歌,S2,*ɑ,0, Ø,屙,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,戈,S2,*ɑ,0, K,茄,ia,,ia,diphthong,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,戈,S2,*ɑ,0, P,波,o,,o,o,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,戈,S2,*ɑ,0, P,菠,,,,,main,1,1,none,
SZ02,嵊州长乐,太湖片-临绍小片,,,戈,S2,*ɑ,0, P,跛,,,,,main,1,1,none,
